,cpu_usage,memory_usage,network_receive_bytes,network_transmit_bytes,cpu_usage_diff,memory_usage_diff,network_receive_bytes_diff,network_transmit_bytes_diff,cpu_usage_rolling_mean,cpu_usage_rolling_std,memory_usage_rolling_mean,memory_usage_rolling_std,network_receive_bytes_rolling_mean,network_receive_bytes_rolling_std,network_transmit_bytes_rolling_mean,network_transmit_bytes_rolling_std,cpu_usage_lag1,memory_usage_lag1,network_receive_bytes_lag1,network_transmit_bytes_lag1,net_rx_tx_ratio,hour_of_day
2025-04-23 10:50:44,-0.3305174806601623,0.949042026832276,0.003100485619942083,-0.03876426159901785,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.17422494880236644,-0.8704689432506049,0.9142247606471267,-0.6935287239120966,0.07947182317587112,-0.4789898494592781,0.030584083033847253,-0.49000819437679455,-0.31573908314166843,0.9462779116020076,0.019375422702293532,-0.02224080466237904,0.39566155489368415,-0.9258200997725518
2025-04-23 10:50:59,-0.3305174806601623,0.949042026832276,0.003100485619942083,-0.03876426159901785,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.16141530498478154,-0.9391869160686265,0.9335943975165647,-0.7547750704175188,0.0861399101918436,-0.4771525570898024,0.03679786210902212,-0.4884068053974802,-0.31573908314166843,0.9462779116020076,0.019375422702293532,-0.02224080466237904,0.39566155489368415,-0.9258200997725518
2025-04-23 10:51:14,-0.31377197362153875,1.3079378167335467,-0.10682271226602101,-0.12720405556307318,0.021380318761357642,1.612744658132539,-0.213372597977899,-0.18909781852794758,-0.167074752674594,-0.9375451591022095,0.966540560811011,-0.6218528503406028,0.08704015588831941,-0.4782062888752216,0.038586970099261465,-0.49065482844813774,-0.31573908314166843,0.9462779116020076,0.019375422702293532,-0.02224080466237904,0.20422205336925325,-0.9258200997725518
2025-04-23 10:51:29,-0.31377197362153875,1.3079378167335467,-0.10682271226602101,-0.12720405556307318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.17273420036440698,-0.9368621091784782,0.9994867241054552,-0.5430246198585165,0.08794040158479524,-0.4792917654807056,0.04037607808950081,-0.493070994927913,-0.2991707086356652,1.3056333821009751,-0.08805809516168157,-0.10882080685764565,0.20422205336925325,-0.9258200997725518
2025-04-23 10:51:44,-0.31377197362153875,1.3079378167335467,-0.10682271226602101,-0.12720405556307318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.17839364805421992,-0.9371283864184166,1.0324328873998994,-0.49450778860958616,0.08884064728126978,-0.4804105139119857,0.042165186079739146,-0.49567744864268426,-0.2991707086356652,1.3056333821009751,-0.08805809516168157,-0.10882080685764565,0.20422205336925325,-0.9258200997725518
2025-04-23 10:51:59,-0.31377197362153875,1.3079378167335467,-0.10682271226602101,-0.12720405556307318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.18405309574403242,-0.9383476327457468,1.0653790506943435,-0.46858724115880457,0.08974089297774432,-0.48156421228093166,0.04395429406997849,-0.49850268428793315,-0.2991707086356652,1.3056333821009751,-0.08805809516168157,-0.10882080685764565,0.20422205336925325,-0.9258200997725518
2025-04-23 10:52:14,-0.15181542793458047,1.0842920935301963,-0.12942467675547892,-0.15208952910456233,0.6024857065310375,-0.9763086303929769,-0.06625551453434309,-0.07407723857065095,-0.18490977018575688,-0.9418845512573368,1.07341891787297,-0.4657980633665372,0.08226000210283684,-0.48087887339223523,0.03834765920075143,-0.49671140755166393,-0.2991707086356652,1.3056333821009751,-0.08805809516168157,-0.10882080685764565,0.2441570773034707,-0.9258200997725518
2025-04-23 10:52:29,-0.15181542793458047,1.0842920935301963,-0.12942467675547892,-0.15208952910456233,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.1857664446274809,-0.9455063251038249,1.0814587850515986,-0.46414109044292984,0.07477911122792809,-0.4813022251319084,0.032741024331525384,-0.4958034807782127,-0.13892732535375069,1.0817012091743143,-0.11014814168905959,-0.13318296621238215,0.2441570773034707,-0.9258200997725518
2025-04-23 10:52:44,-0.15181542793458047,1.0842920935301963,-0.12942467675547892,-0.15208952910456233,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.18662311906920442,-0.9492176258733548,1.0894986522302252,-0.4636066300813981,0.06729822035301805,-0.4828558434516512,0.027134389462298316,-0.4957351169999359,-0.13892732535375069,1.0817012091743143,-0.11014814168905959,-0.13318296621238215,0.2441570773034707,-0.9258200997725518
2025-04-23 10:52:59,-0.15181542793458047,1.0842920935301963,-0.12942467675547892,-0.15208952910456233,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.18747979351092842,-0.9530236034839327,1.0975385194088518,-0.4641915796613663,0.059817329478110574,-0.4856239819827404,0.021527754593072268,-0.49650313940988855,-0.13892732535375069,1.0817012091743143,-0.11014814168905959,-0.13318296621238215,0.2441570773034707,-0.9258200997725518
2025-04-23 10:53:14,0.018513871271694203,1.025713272889096,-0.0011074646106932484,-0.04250234358565376,0.6359917831064225,-0.24268364866783423,0.18801012325520938,0.16929131813308607,-0.1739348936764305,-0.8884617089618491,1.1060683304953818,-0.4766777895993606,0.0652165333914992,-0.48092717723773326,0.025903861126446468,-0.49255683482558726,-0.13892732535375069,1.0817012091743143,-0.11014814168905959,-0.13318296621238215,0.39261833122328743,-0.9258200997725518
2025-04-23 10:53:29,0.018513871271694203,1.025713272889096,-0.0011074646106932484,-0.04250234358565376,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.16038999384193262,-0.840788913907851,1.1145981415819097,-0.49076452632434886,0.07061573730488782,-0.47708012193727745,0.030279967659820668,-0.4893134659543918,0.029600245181169965,1.02304735965842,0.015262779466216354,-0.02590027888888574,0.39261833122328743,-0.9258200997725518
2025-04-23 10:53:44,0.018513871271694203,1.025713272889096,-0.0011074646106932484,-0.04250234358565376,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.14684509400743423,-0.8029034564219493,1.12312795266844,-0.5065775650461551,0.07601494121827644,-0.4739504501628883,0.03465607419319487,-0.486666140799437,0.029600245181169965,1.02304735965842,0.015262779466216354,-0.02590027888888574,0.39261833122328743,-0.9258200997725518
2025-04-23 10:53:59,0.018513871271694203,1.025713272889096,-0.0011074646106932484,-0.04250234358565376,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.13330019417293681,-0.7718251196605375,1.1316577637549676,-0.524274366610517,0.08141414513166507,-0.47145024598519863,0.03903218072656907,-0.48454327337202147,0.029600245181169965,1.02304735965842,0.015262779466216354,-0.02590027888888574,0.39261833122328743,-0.9258200997725518
2025-04-23 10:54:14,-0.15706401969295095,0.6964830082453332,-0.10365637455707954,-0.12394325272888225,-0.7482592610816555,-1.4455696153773454,-0.20094854380521773,-0.17643123998862317,-0.12338435614668565,-0.7771532835402835,1.1209473847672682,-0.46778865411619097,0.08107384942666729,-0.4712113148515622,0.038858877260906206,-0.4844265640393644,0.029600245181169965,1.02304735965842,0.015262779466216354,-0.02590027888888574,0.20135301880680903,-0.9258200997725518
2025-04-23 10:54:29,-0.15706401969295095,0.6964830082453332,-0.10365637455707954,-0.12394325272888225,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.1134685181204345,-0.7842399665256767,1.1102370057795665,-0.41820268884352507,0.08073355372167142,-0.4709751146555504,0.038685573795242324,-0.4843107172000214,-0.1441203979601059,0.6933954105895681,-0.08496347268563388,-0.10562857512701401,0.20135301880680903,-0.9258200997725518
2025-04-23 10:54:44,-0.15706401969295095,0.6964830082453332,-0.10365637455707954,-0.12394325272888225,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.10355268009418381,-0.7931909477837119,1.0995266267918649,-0.3739834864274559,0.08039325801667427,-0.47074162038425654,0.038512270329579455,-0.48419572834715147,-0.1441203979601059,0.6933954105895681,-0.08496347268563388,-0.10562857512701401,0.20135301880680903,-0.9258200997725518
2025-04-23 10:54:59,-0.15706401969295095,0.6964830082453332,-0.10365637455707954,-0.12394325272888225,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.09363684206793219,-0.8041523955303244,1.0888162478041632,-0.3341278298402735,0.0800529623116784,-0.47051080761067016,0.03833896686391557,-0.4840815930382911,-0.1441203979601059,0.6933954105895681,-0.08496347268563388,-0.10562857512701401,0.20135301880680903,-0.9258200997725518
2025-04-23 10:55:14,-0.11370065445114624,0.10990366351866131,-0.10438159984338656,-0.12435192506466626,0.12789963682929795,-2.5893344237198708,-0.02939801789078709,-0.0297791349726456,-0.08193345500973828,-0.8135807058713357,1.0414086793318071,-0.043249895113527434,0.07366736467147482,-0.4730990893201024,0.03330435760761918,-0.48637979970463185,-0.1441203979601059,0.6933954105895681,-0.08496347268563388,-0.10562857512701401,0.19797943818203306,-0.9258200997725518
2025-04-23 10:55:29,-0.11370065445114624,0.10990366351866131,-0.10438159984338656,-0.12435192506466626,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.07023006795154389,-0.8259245229359321,0.9940011108594511,0.1617995928813407,0.06728176703127059,-0.47653142743434035,0.028269748351321768,-0.4893607444039128,-0.10121572666471343,0.10606476380985529,-0.08567227214971697,-0.10602865353225889,0.19797943818203306,-0.9258200997725518
2025-04-23 10:55:44,-0.11370065445114624,0.10990366351866131,-0.10438159984338656,-0.12435192506466626,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.058526680893349045,-0.8415375839542671,0.9465935423870951,0.32027692019086657,0.06089616939106829,-0.48093708887278547,0.02323513909502537,-0.4931303746889267,-0.10121572666471343,0.10606476380985529,-0.08567227214971697,-0.10602865353225889,0.19797943818203306,-0.9258200997725518
2025-04-23 10:55:59,-0.11370065445114624,0.10990366351866131,-0.10438159984338656,-0.12435192506466626,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,-0.04682329383515466,-0.8609555162048012,0.8991859739147369,0.44710319471636806,0.05451057175086407,-0.48652461638777333,0.01820052983872796,-0.49785718928174866,-0.10121572666471343,0.10606476380985529,-0.08567227214971697,-0.10602865353225889,0.19797943818203306,-0.9258200997725518
2025-04-23 10:56:14,0.2670721809718174,0.019869529299358465,0.002437305103172269,-0.039709584370896736,1.4781445137468083,-0.38248395685054176,0.15179020135356436,0.12414614940725528,-0.015470358361676154,-0.7916202199413683,0.8264158704332629,0.5273780558468275,0.06100179776377298,-0.4810917939687213,0.023347305164774648,-0.49332718646183615,-0.10121572666471343,0.10606476380985529,-0.08567227214971697,-0.10602865353225889,0.3993565320954554,-0.9258200997725518
2025-04-23 10:56:29,0.2670721809718174,0.019869529299358465,0.002437305103172269,-0.039709584370896736,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.015882577111802826,-0.7488268744742963,0.7536457669517891,0.5711278085304289,0.06749302377668254,-0.47684735468592804,0.02849408049082032,-0.4897578864993964,0.27552932646799677,0.015915312148008936,0.018727262739104102,-0.0231662483342376,0.3993565320954554,-0.9258200997725518
2025-04-23 10:56:44,0.2670721809718174,0.019869529299358465,0.002437305103172269,-0.039709584370896736,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.047235512585282274,-0.7244251147081522,0.6808756634703128,0.5813041455176272,0.07398424978959145,-0.473587959345314,0.03364085581686701,-0.48698763788132277,0.27552932646799677,0.015915312148008936,0.018727262739104102,-0.0231662483342376,0.3993565320954554,-0.9258200997725518
2025-04-23 10:56:59,0.2670721809718174,0.019869529299358465,0.002437305103172269,-0.039709584370896736,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.07858844805876125,-0.7152818717249172,0.6081055599888389,0.5585466633354859,0.08047547580250228,-0.4711882842313232,0.03878763114291268,-0.48491542597155773,0.27552932646799677,0.015915312148008936,0.018727262739104102,-0.0231662483342376,0.3993565320954554,-0.9258200997725518
2025-04-23 10:57:14,0.9421410542750177,0.6830855348012911,-0.1231265163087285,-0.14590238166740493,2.6558581008359843,2.965268447839154,-0.23972361051944555,-0.2212271958182051,0.13763827532529113,-0.4403243870921097,0.5854391819085993,0.5085469358098744,0.08084965460925829,-0.47164343914801077,0.03915158394283503,-0.48541509274087763,0.27552932646799677,0.015915312148008936,0.018727262739104102,-0.0231662483342376,0.24193888655573562,-0.9258200997725518
2025-04-23 10:57:29,0.9421410542750177,0.6830855348012911,-0.1231265163087285,-0.14590238166740493,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.19668810259182196,-0.27006060272803395,0.562772803828362,0.4534388687223411,0.08122383341601495,-0.47210376241837704,0.03951553674275942,-0.4859215841982386,0.943457379314371,0.6799807774050842,-0.10399262996924868,-0.12712592769294323,0.24193888655573562,-0.9258200997725518
2025-04-23 10:57:44,0.9421410542750177,0.6830855348012911,-0.1231265163087285,-0.14590238166740493,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.2557379298583523,-0.14934056949771154,0.5401064257481224,0.39263484576536267,0.08159801222277226,-0.4725693485289868,0.03987948954268076,-0.4864350616905864,0.943457379314371,0.6799807774050842,-0.10399262996924868,-0.12712592769294323,0.24193888655573562,-0.9258200997725518
2025-04-23 10:57:59,0.9421410542750177,0.6830855348012911,-0.1231265163087285,-0.14590238166740493,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.31478775712488266,-0.06150034342166594,0.5174400476678829,0.32537648906084027,0.08197219102952892,-0.4730402954043051,0.04024344234260515,-0.4869556940248707,0.943457379314371,0.6799807774050842,-0.10399262996924868,-0.12712592769294323,0.24193888655573562,-0.9258200997725518
2025-04-23 10:58:14,2.1514415886984053,1.4698228733923393,-0.09479794285878264,-0.11405364607527785,4.793745822622118,3.5142478878331507,0.019551246415008466,0.028600307103333777,0.429919405718113,0.426304247841608,0.5425302559285928,0.46958459528780006,0.07640596393008665,-0.4754575456047517,0.036034508073018515,-0.4891134077608288,0.943457379314371,0.6799807774050842,-0.10399262996924868,-0.12712592769294323,0.18423666782935427,-0.9258200997725518
2025-04-23 10:58:29,2.1514415886984053,1.4698228733923393,-0.09479794285878264,-0.11405364607527785,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.5450510543113443,0.7523591641061415,0.5676204641893005,0.597352880447728,0.0708397368306444,-0.47854618763806045,0.0318255738034329,-0.49178480717562684,2.139966036736517,1.4677257842391436,-0.07630567798525505,-0.09594693604351054,0.18423666782935427,-0.9258200997725518
2025-04-23 10:58:44,2.1514415886984053,1.4698228733923393,-0.09479794285878264,-0.11405364607527785,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.6601827029045745,0.9919741797075994,0.5927106724500082,0.7122724022501148,0.06527350973120215,-0.48240083284656876,0.027616639533846264,-0.49504380319906727,2.139966036736517,1.4677257842391436,-0.07630567798525505,-0.09594693604351054,0.18423666782935427,-0.9258200997725518
2025-04-23 10:58:59,2.1514415886984053,1.4698228733923393,-0.09479794285878264,-0.11405364607527785,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.7753143514978057,1.1721043792287196,0.6178008807107159,0.8167249586361528,0.05970728263176053,-0.48716666268681447,0.02340770526425963,-0.49900138711562064,2.139966036736517,1.4677257842391436,-0.07630567798525505,-0.09594693604351054,0.18423666782935427,-0.9258200997725518
2025-04-23 10:59:14,3.1434254310310275,1.1826137258431515,0.010111544577595012,-0.030411711510995625,3.9240881037481645,-1.258810545072794,0.14857325257435539,0.1223356148528553,0.9534689080361122,1.549530546604643,0.6452650943476996,0.8714899494674705,0.06646632673502297,-0.4813155890827174,0.028909605235630537,-0.49379222877881185,2.139966036736517,1.4677257842391436,-0.07630567798525505,-0.09594693604351054,0.3758777577152711,-0.9258200997725518
2025-04-23 10:59:29,3.1434254310310275,1.1826137258431515,0.010111544577595012,-0.030411711510995625,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.1316234645744183,1.8144495435844457,0.6727293079846856,0.9208781787505576,0.0732253708382841,-0.47678168599716286,0.034411505207001446,-0.48973871454422324,3.121456759338246,1.180148773716011,0.02622768630322879,-0.014063899532421877,0.3758777577152711,-0.9258200997725518
2025-04-23 10:59:44,3.1434254310310275,1.1826137258431515,0.010111544577595012,-0.030411711510995625,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.3097780211127246,1.9954494724622256,0.7001935216216693,0.9652861109100704,0.07998441494154782,-0.473324996612221,0.03991340517837032,-0.48662117651606324,3.121456759338246,1.180148773716011,0.02622768630322879,-0.014063899532421877,0.3758777577152711,-0.9258200997725518
2025-04-23 10:59:59,3.1434254310310275,1.1826137258431515,0.010111544577595012,-0.030411711510995625,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.4879325776510306,2.106568010794765,0.727657735258653,1.005037533641282,0.08674345904480897,-0.4708008858771032,0.04541530514974122,-0.4843076456512371,3.121456759338246,1.180148773716011,0.02622768630322879,-0.014063899532421877,0.3758777577152711,-0.9258200997725518
2025-04-23 11:00:14,2.8919928925108427,1.2467564536551077,-0.10085655297016927,-0.11978924191623909,-1.0518143130405084,0.30274122054361685,-0.2151330242196738,-0.19079493350920151,1.6501745750710208,2.1185532291006237,0.7918848387348411,0.9896208154776814,0.08695288493097574,-0.4709750468949096,0.04568370045208334,-0.48452429480095494,3.121456759338246,1.180148773716011,0.02622768630322879,-0.014063899532421877,0.18369528934402396,1.080123449734643
2025-04-23 11:00:29,2.8919928925108427,1.2467564536551077,-0.10085655297016927,-0.11978924191623909,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.81241657249101,2.080250149613734,0.8561119422110292,0.9534381632517088,0.08716231081714378,-0.47115035779127884,0.04595209575442545,-0.4847432424472961,2.872683852576509,1.24437365676157,-0.08222706500956427,-0.10156191860106167,0.18369528934402396,1.080123449734643
2025-04-23 11:00:44,2.8919928925108427,1.2467564536551077,-0.10085655297016927,-0.11978924191623909,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.9746585699110002,1.9898168804285559,0.9203390456872196,0.89532778789983,0.08737173670330926,-0.47132682644266016,0.046220491056767565,-0.4849645115552132,2.872683852576509,1.24437365676157,-0.08222706500956427,-0.10156191860106167,0.18369528934402396,1.080123449734643
2025-04-23 11:00:59,2.8919928925108427,1.2467564536551077,-0.10085655297016927,-0.11978924191623909,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.1369005673309895,1.8425256659449607,0.9845661491634077,0.8132328787977464,0.08758116258947667,-0.47150446085033854,0.04648888635910967,-0.4851881256450365,2.872683852576509,1.24437365676157,-0.08222706500956427,-0.10156191860106167,0.18369528934402396,1.080123449734643
2025-04-23 11:01:14,2.051218479407556,0.7813596123521022,-0.10057632427597102,-0.12000627694202262,-3.4102420313898048,-2.0507497015278044,-0.02770404895110227,-0.029432309856883904,2.2332056146104335,1.6725990611907073,1.027586936713615,0.665633354973098,0.08146103953979257,-0.4733846184665699,0.0417655132081313,-0.4866997261483232,2.872683852576509,1.24437365676157,-0.08222706500956427,-0.10156191860106167,0.18945996587096833,1.080123449734643
2025-04-23 11:01:29,2.051218479407556,0.7813596123521022,-0.10057632427597102,-0.12000627694202262,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.329510661889878,1.469838595202564,1.0706077242638201,0.49196485646563703,0.07534091649010848,-0.47599886773669614,0.03704214005715293,-0.48876915384826364,2.0408030788722455,0.778380726275587,-0.08195318329029898,-0.10177438961853627,0.18945996587096833,1.080123449734643
2025-04-23 11:01:44,2.051218479407556,0.7813596123521022,-0.10057632427597102,-0.12000627694202262,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.4258157091693224,1.2258406302704414,1.1136285118140274,0.2820261479441542,0.0692207934404244,-0.4794309897099041,0.03231876690617354,-0.49145482852756256,2.0408030788722455,0.778380726275587,-0.08195318329029898,-0.10177438961853627,0.18945996587096833,1.080123449734643
2025-04-23 11:01:59,2.051218479407556,0.7813596123521022,-0.10057632427597102,-0.12000627694202262,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.522120756448767,0.9260923237092624,1.1566492993642348,0.014456632055593244,0.06310067039073966,-0.48381182620801233,0.027595393755195166,-0.49484556384130735,2.0408030788722455,0.778380726275587,-0.08195318329029898,-0.10177438961853627,0.18945996587096833,1.080123449734643
2025-04-23 11:02:14,0.8245476055933639,0.6969585558667738,-0.02351137890864992,-0.06734757659044763,-4.954522098027349,-0.3574482502037485,0.10166131993570184,0.06626217178236694,2.5157732710183573,0.9536098230743189,1.1574330630733374,0.01123127418551606,0.06901888628289009,-0.48294173641959176,0.032216302105215325,-0.4952082510028771,2.0408030788722455,0.778380726275587,-0.08195318329029898,-0.10177438961853627,0.43461776586761686,1.080123449734643
2025-04-23 11:02:29,0.8245476055933639,0.6969585558667738,-0.02351137890864992,-0.06734757659044763,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.5094257855879483,0.9806538435370501,1.158216826782438,0.007990162745854401,0.07493710217503924,-0.48279036185464025,0.03683721045523446,-0.49613903872615445,0.8271078240147745,0.6938715673015052,-0.006633702561621867,-0.05022304392123348,0.43461776586761686,1.080123449734643
2025-04-23 11:02:44,0.8245476055933639,0.6969585558667738,-0.02351137890864992,-0.06734757659044763,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.503078300157539,1.007242220635533,1.1590005904915406,0.004733151717474793,0.08085531806718967,-0.48335266198541643,0.0414581188052536,-0.49766782802177995,0.8271078240147745,0.6938715673015052,-0.006633702561621867,-0.05022304392123348,0.43461776586761686,1.080123449734643
2025-04-23 11:02:59,0.8245476055933639,0.6969585558667738,-0.02351137890864992,-0.06734757659044763,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.49673081472713,1.033391626460634,1.1597843542006412,0.0014600925413282672,0.08677353395933947,-0.48464760499860665,0.04607902715527275,-0.4998485185432617,0.8271078240147745,0.6938715673015052,-0.006633702561621867,-0.05022304392123348,0.43461776586761686,1.080123449734643
2025-04-23 11:03:14,-0.6464327179260817,0.7408516013257472,-0.10270762374343487,-0.12128506842372946,-5.932199407054687,0.21274333110878976,-0.1616044364418605,-0.12665556795304636,2.3457065306660883,1.6040420087397789,1.1186007341854496,-0.02026052744689111,0.08630361341979924,-0.4842216606688111,0.04565364592137215,-0.49946151359894697,0.8271078240147745,0.6938715673015052,-0.006633702561621867,-0.05022304392123348,0.180475644327274,1.080123449734643
2025-04-23 11:03:29,-0.6464327179260817,0.7408516013257472,-0.10270762374343487,-0.12128506842372946,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.1946822466050473,2.0309043964036535,1.0774171141702578,-0.05961555179606463,0.08583369288025965,-0.4838030910938515,0.04522826468747156,-0.49908250291386763,-0.628312596210095,0.7378208318133043,-0.08403621038389572,-0.10302628951937125,0.180475644327274,1.080123449734643
2025-04-23 11:03:44,-0.6464327179260817,0.7408516013257472,-0.10270762374343487,-0.12128506842372946,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,2.043657962544007,2.366785031764247,1.0362334941550662,-0.1188520098742177,0.08536377234072007,-0.483391753177781,0.04480288345357097,-0.4987113116675156,-0.628312596210095,0.7378208318133043,-0.08403621038389572,-0.10302628951937125,0.180475644327274,1.080123449734643
2025-04-23 11:03:59,-0.6464327179260817,0.7408516013257472,-0.10270762374343487,-0.12128506842372946,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.8926336784829658,2.6359987471228847,0.9950498741398746,-0.202154939074187,0.0848938518011792,-0.4829875098815363,0.04437750221966936,-0.4983477735530869,-0.628312596210095,0.7378208318133043,-0.08403621038389572,-0.10302628951937125,0.180475644327274,1.080123449734643
2025-04-23 11:04:14,-0.4983474504576814,0.9263756979303359,-0.1071296489735975,-0.12556705733668347,0.5469756393688764,0.8422097819572891,-0.03562631317086852,-0.03678906153786014,1.6960572487135763,2.718460733543422,0.9805735703685529,-0.22816913822703816,0.07792845765528249,-0.48608291904687206,0.03878008355579431,-0.5013892156621969,-0.628312596210095,0.7378208318133043,-0.08403621038389572,-0.10302628951937125,0.18121662596979157,1.080123449734643
2025-04-23 11:04:29,-0.4983474504576814,0.9263756979303359,-0.1071296489735975,-0.12556705733668347,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.4994808189441877,2.737933593627536,0.9660972665972312,-0.2577136815886505,0.0709630635093845,-0.4904463177292001,0.03318266489191723,-0.5056299814418692,-0.4817937619592695,0.9235825512321304,-0.08835807997735932,-0.10721823290669238,0.18121662596979157,1.080123449734643
2025-04-23 11:04:44,-0.4983474504576814,0.9263756979303359,-0.1071296489735975,-0.12556705733668347,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.3029043891747982,2.6953752249196845,0.9516209628259071,-0.2912039554633456,0.06399766936348586,-0.4963977042376719,0.027585246228042176,-0.5114569159321791,-0.4817937619592695,0.9235825512321304,-0.08835807997735932,-0.10721823290669238,0.18121662596979157,1.080123449734643
2025-04-23 11:04:59,-0.4983474504576814,0.9263756979303359,-0.1071296489735975,-0.12556705733668347,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,1.1063279594054092,2.5886659252181916,0.9371446590545854,-0.3291941207082564,0.05703227521758915,-0.5045836939704516,0.02198782756416611,-0.519753217636346,-0.4817937619592695,0.9235825512321304,-0.08835807997735932,-0.10721823290669238,0.18121662596979157,1.080123449734643
2025-04-23 11:05:14,-0.2534131684002442,0.9673117018159874,0.00521082956921913,-0.03600316706887318,0.9345459281137193,0.19960102616143244,0.16109283911878983,0.1330531675695289,0.9365445287110322,2.4415942560161485,0.9213572790631127,-0.3909207344883891,0.06333382421272084,-0.49693350558266725,0.02691646016020166,-0.5122708192220871,-0.4817937619592695,0.9235825512321304,-0.08835807997735932,-0.10721823290669238,0.38680697549933407,1.080123449734643
2025-04-23 11:05:29,-0.2534131684002442,0.9673117018159874,0.00521082956921913,-0.03600316706887318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.7667610980166567,2.2357351652408255,0.9055698990716423,-0.46341972958891736,0.06963537320785251,-0.4912047833938127,0.03184509275623823,-0.506821466982503,-0.23945037366254665,0.9645709867351566,0.021437968904861198,-0.019537772918790587,0.38680697549933407,1.080123449734643
2025-04-23 11:05:44,-0.2534131684002442,0.9673117018159874,0.00521082956921913,-0.03600316706887318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.5969776673222796,1.959421633568796,0.8897825190801696,-0.55142214457858,0.07593692220298419,-0.486856001236949,0.03677372535227277,-0.5027076455003017,-0.23945037366254665,0.9645709867351566,0.021437968904861198,-0.019537772918790587,0.38680697549933407,1.080123449734643
2025-04-23 11:05:59,-0.2534131684002442,0.9673117018159874,0.00521082956921913,-0.03600316706887318,-0.04563183438937545,0.017664643783469613,-0.028176172701352614,-0.029039519966744438,0.42719423662790273,1.5914055854046072,0.8739951390886969,-0.6655860023351079,0.08223847119811524,-0.48360743362752706,0.04170235794831035,-0.49960577997061434,-0.23945037366254665,0.9645709867351566,0.021437968904861198,-0.019537772918790587,0.38680697549933407,1.080123449734643
