namespace,minikube_k8s_io_name,id,pod,beta_kubernetes_io_os,minikube_k8s_io_version,minikube_k8s_io_updated_at,kubernetes_io_arch,minikube_k8s_io_primary,__name__,instance,cpu,beta_kubernetes_io_arch,kubernetes_io_hostname,job,kubernetes_io_os,minikube_k8s_io_commit,timestamp,pod_cpu_usage,pod_memory_usage
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:57:12,0.0007751251826932,24551424
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:57:27,0.000749608241586,24358912
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:57:42,0.0007737688597469,24358912
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:57:57,0.0007737688597469,24358912
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:58:12,0.0007737688597469,24358912
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:58:27,0.0007737688597469,24358912
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:58:42,0.000778927139728,24616960
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:58:57,0.000778927139728,24616960
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:59:12,0.000778927139728,24616960
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:59:27,0.0007981546974414,24416256
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:59:42,0.0007981546974414,24416256
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 11:59:57,0.0007981546974414,24416256
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:00:12,0.0007981546974414,24416256
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:00:27,0.0007981546974414,24416256
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:00:42,0.000710910078227,24502272
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:00:57,0.000710910078227,24502272
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:01:12,0.000710910078227,24502272
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:01:27,0.000749384052325,24903680
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:01:42,0.000749384052325,24903680
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:01:57,0.000749384052325,24903680
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:02:12,0.000749384052325,24903680
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:02:27,0.0007028662132544,24903680
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:02:42,0.00070330881608,24702976
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:02:57,0.00070330881608,24702976
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:03:12,0.00070330881608,24702976
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:03:27,0.00070330881608,24702976
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:03:42,0.0007049883438402,24477696
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:03:57,0.0007049883438402,24477696
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:04:12,0.0007049883438402,24477696
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:04:27,0.0006507535732614,24477696
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:04:42,0.0007695545062615,24494080
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:04:57,0.0007695545062615,24494080
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:05:12,0.0007695545062615,24494080
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:05:27,0.0007695545062615,24494080
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:05:42,0.000793283245063,24776704
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:05:57,0.000793283245063,24776704
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:06:12,0.000793283245063,24776704
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:06:27,0.0007235300593257,24776704
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:06:42,0.0007921176739451,24342528
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:06:57,0.0007921176739451,24342528
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:07:12,0.0007921176739451,24342528
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:07:27,0.0007921176739451,24342528
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:07:42,0.0007983652008432,24780800
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:07:57,0.0007983652008432,24780800
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:08:12,0.0007983652008432,24780800
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:08:27,0.0007983652008432,24780800
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:08:42,0.000781254330407,24748032
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:08:57,0.000781254330407,24748032
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:09:12,0.000781254330407,24748032
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:09:27,0.000781254330407,24748032
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:09:42,0.0007871109989616,24604672
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:09:57,0.0007871109989616,24604672
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:10:12,0.0007871109989616,24604672
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:10:27,0.0007871109989616,24604672
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:10:42,0.0007980855057351,24580096
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:10:57,0.0007980855057351,24580096
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:11:12,0.0007980855057351,24580096
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:11:27,0.0008576839674448,24727552
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:11:42,0.0008820049951559,24727552
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:11:57,0.0008820049951559,24727552
default,minikube,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-podd7e39a76_a0b3_473e_a723_1ae99c452b64.slice,prometheus-prometheus-node-exporter-bxkx7,linux,v1.35.0,2025_04_06T11_26_42_0700,amd64,true,container_memory_working_set_bytes,minikube,total,amd64,minikube,kubernetes-nodes-cadvisor,linux,dd5d320e41b5451cdf3c01891bc4e13d189586ed-dirty,2025-04-23 12:12:12,0.0008820049951559,24727552
